Job name,Company Name,Job description,Key skills
Senior Software Engineer- Dot Net / Angular Developer,HYTECH PROFESSIONALS,"asp, net, framework, sql, server, model, view, controller, (, mvc, ), c#, net, /, angular, html, /, css, rest, html5, senior, software, engineer, git, asp.net, c#.net, ","asp , net framework , sql server , model view controller ( mvc ) , c# , net / angular , html / css , rest , html5 , senior software engineer , git , asp.net , c#.net "
Hiring for MAUI Developer.  ( Job Code: CHDXA ),COGNITER TECHNOLOGIES,"maui, development, xamarin, c#, net, oops, concepts, mobile, app, development, algorithms, database, xml, json, data, structures, gui, design, windows, visual, studio, xaml, website, development, c#.net, ","maui development , xamarin , c# , net , oops concepts , mobile app development , algorithms , database , xml , json , data structures , gui design , windows , visual studio , xaml , website development , c#.net "
PCF Developer - Spring  /  Java  /  Spring Boot,Benchire,"1, ), Pivotal, Cloud, Foundry, (, PCF, ), 2, ), SpringBoot, 3, ), RabbitMQ, 4, ), Kafka, 5, ), API, Gateway, docker, spring, java, devops, api, c#, github, maven, tibco, gradle, spring, boot, ","1 ) Pivotal Cloud Foundry ( PCF ) 2 ) SpringBoot 3 ) RabbitMQ 4 ) Kafka 5 ) API Gateway , docker , spring , java , devops , api , c# , github , maven , tibco , gradle , spring boot "
"Software Developer - APE in Chennai ,  TN - Hitachi",hitachi ltd,"zuken, e, api, development, vb, net, /, c#, programming, sql, database, management, excel, automation, windows, forms, &, wpf, applications, vb, .net, mvvm, xml, algorithms, mvc, entity, framework, xaml, hitachi, ","zuken e api development , vb , net / c# programming , sql database management , excel automation , windows forms & wpf applications , vb .net , mvvm , xml , algorithms , mvc , entity framework , xaml , hitachi "
Full Stack Developer  ( Dot Net Core - Angular ),destiny hr group services,"css, html5, rest, api, sql, docker, microsoft, .net, asp.net, debugging, json, web, api, html, mvc, api, c#, rest, entity, framework, javascript, linq, .net, sql, database, ","css , html5 , rest api , sql , docker , microsoft .net , asp.net , debugging , json , web api , html , mvc , api , c# , rest , entity framework , javascript , linq , .net , sql database "
"Walk  In Drive for Women in Tech .net ,  FullStack Developer",Acuity Knowledge Partners,".net, core, html5, react, and, angular, js, c#, sql, server, css, soa, hosting, t-sql, wsdl, microsoft, .net, json, web, api, mvc, rest, javascript, soap, forms, ",".net core , html5 , react and angular js , c# , sql server , css , soa , hosting , t-sql , wsdl , microsoft .net , json , web api , mvc , rest , javascript , soap , forms "
"Artificial Intelligence ,  Virtual Reality Developer - L1",aeries technology group  ( sabre industries ),"c, css, information, technology, mobile, games, jee, spring, java, atg, xml, html, c#, github, javascript, struts, hibernate, spring, mvc, debugging, jpa, rest, problem, solving, team, player, infrastructure, opencv, ","c , css , information technology , mobile games , jee , spring , java , atg , xml , html , c# , github , javascript , struts , hibernate , spring mvc , debugging , jpa , rest , problem solving , team player , infrastructure , opencv "
Software Development Engineer / Lead-Cobol Developer: 3 to 10 Years,AFour Technologies,"cobol, development, troubleshooting, and, problem, solving, linux, distributions, database, management, net, and, azure, c#, ubuntu, rest, api, security, .net, technical, skills, ","cobol development , troubleshooting and problem solving , linux distributions , database management , , net and azure , c# , ubuntu , rest api , security , .net , technical skills "
Senior Back-end developer-Chennai-7 years-CTC UPTO-22LPA - Angel  &  Genie,Angel and Genie,"c#, net, back, end, system, architecture, and, design, database, design, azure, cloud, services, azure, ad, bc, storage, sql, c#, .net, devops, api, ","c# , net , back end system architecture and design , database design , azure cloud services , azure ad bc , storage , sql , c# .net , devops , api "
UiPath Developer - Lead Consultant  /  Consulting Manager,Information Services Group,"uipath, development, robotic, process, automation, cognitive, technologies, architecture, design, software, development, css, artificial, intelligence, vb, .net, java, html, c#, python, ooad, security, perl, natural, language, processing, machine, learning, windows, infrastructure, ","uipath development , robotic process automation , cognitive technologies , architecture design , software development , css , artificial intelligence , vb .net , java , html , c# , python , ooad , security , perl , natural language processing , machine learning , windows , infrastructure "
Automation Anywhere Developer - Lead Consultant  /  Consulting Manager,Information Services Group,"automation, anywhere, problem, solving, robotic, process, automation, (, rpa, ), cognitive, technologies, architecture, css, artificial, intelligence, vb, .net, java, html, c#, python, ooad, security, perl, natural, language, processing, machine, learning, windows, infrastructure, ","automation anywhere , problem solving , robotic process automation ( rpa ) , cognitive technologies , architecture , css , artificial intelligence , vb .net , java , html , c# , python , ooad , security , perl , natural language processing , machine learning , windows , infrastructure "
Sitecore Developer - Mirum Digital Pvt. Ltd.,Mirum india,"sitecore, development, asp, net, mvc, devops, practices, ci, /, cd, pipelines, cloud, platforms, css, information, technology, .net, technologies, storage, docker, security, git, asp.net, html, api, c#, cli, github, asp, .net, svn, javascript, project, delivery, ioc, ","sitecore development , asp , net mvc , devops practices , ci / cd pipelines , cloud platforms , css , information technology , .net technologies , storage , docker , security , git , asp.net , html , api , c# , cli , github , asp .net , svn , javascript , project delivery , ioc "
DotNet Developer with MVC 4 & 5,HTSM Technologies Pvt. Ltd.,"css, information, technology, html5, ajax, devops, asp.net, web, api, c#, github, oracle, javascript, visual, studio, linq, .net, ado.net, bootstrap, jquery, sql, database, mvc, perforce, rest, entity, framework, windows, forms, ","css , information technology , html5 , ajax , devops , asp.net , web api , c# , github , oracle , javascript , visual studio , linq , .net , ado.net , bootstrap , jquery , sql , database , mvc , perforce , rest , entity framework , windows , forms "
Asp.net Master,toshal infotech,"c#, information, technology, vb, javascript, jquery, microsoft, .net, asp.net, web, developer, html, sql, database, ","c# , information technology , vb , javascript , jquery , microsoft .net , asp.net , web developer , html , sql database "
.net CORE INTERNSHIP  ( POSITIONS:5 ),TechPAPA,"net, core, c#, mvc, entityframework, mssql, server, css, .net, developer, mobile, javascript, html, ",", net core , c# , mvc , entityframework , mssql server , css , .net developer , mobile , javascript , html "
Converse Placement Services India Pvt. Ltd.,Converse Placement services,"c#, asp.net, mvc, .net, core, angular, /, react, sql, devops, software, engineer, api, technical, skills, software, developer, ","c# , asp.net , mvc , .net core , angular / react , sql , devops , software engineer , api , technical skills , software developer "
IIOT Engineer,STRETTO ENTERPRISES,"c#, fundamentals, css, javascript, java, mqtt, software, engineer, html, software, engineering, software, developer, ","c# , fundamentals , css , javascript , java , mqtt , software engineer , html , software engineering , software developer "
SENIOR .net DEVELOPERS,Webrife Infotech Systems,"c#, microsoft, technologies, html5, ado.net, bootstrap, asp.net, .net, web, api, mvc, software, developer, c#.net, ","c# , microsoft technologies , html5 , ado.net , bootstrap , asp.net , .net , web api , mvc , software developer , c#.net "
Software Engineer ASP.net,aresourcepool pvt ltd,"c#, css, asp, .net, javascript, jquery, visual, studio, linq, ssrs, html, mvc, software, developer, technical, skills, ","c# , css , asp .net , javascript , jquery , visual studio , linq , ssrs , html , mvc , software developer , technical skills "
Senior Software Engineer  /  Software Engineer,CITYWEB,"c#, asp, .net, oops, senior, software, engineer, software, engineer, mvc, software, developer, jquery, sql, ","c# , asp .net , oops , senior software engineer , software engineer , mvc , software developer , jquery , sql "
Lead Software Engineer,MagicSoftware,"c#, css, rdbms, oracle, html5, junior, software, engineer, javascript, ., net, web, developer, softwaredeveloper, mysql, ","c# , css , rdbms , oracle , html5 , junior software engineer , javascript , . net , web developer , softwaredeveloper , mysql "
Hiring For Dotnet-Senior Engineer 1,krazy mantra hr solutions,"dot, net, core, c#, asp.net, mvc, asp, .net, core, web, api, oop, .net, developer, sql, ","dot net core , c# , asp.net mvc , asp .net core , web api , oop , .net developer , sql "
Dot Net Architect,Headhuntersinc consultancy Private Limited,"c#, entity, framework, web, based, applications, asp.net, web, developer, .net, mvc, ","c# , entity framework , web based applications , asp.net , web developer , .net , mvc "
Software Engineer - Test Platform  ( M / F ),Alstom Projects India Ltd.,"c, /, c#, linux, software, development, testing, communication, python, infrastructure, software, engineer, telecom, vos, software, developer, ","c / c# , linux , software development , testing , communication , python , infrastructure , software engineer , telecom , vos , software developer "
